GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0100000US,,United States,1600000US5176432,5176432,United States - Virginia - Suffolk city,Suffolk city,84585,33035,429.09,28.92,400.17,211.4,82.6
0100000US,,United States,1600000US5182000,5182000,United States - Virginia - Virginia Beach city,Virginia Beach city,437994,177879,497.34,248.32,249.02,1758.9,714.3
0100000US,,United States,0400000US53,53,United States - Washington,Washington,6724540,2885677,71297.95,4842.43,66455.52,101.2,43.4
0100000US,,United States,1600000US5303180,5303180,United States - Washington - Auburn city,Auburn city,70180,27834,29.89,0.27,29.62,2369.3,939.7
0100000US,,United States,1600000US5305210,5305210,United States - Washington - Bellevue city,Bellevue city,122363,55551,36.47,4.50,31.97,3827.7,1737.7
0100000US,,United States,1600000US5305280,5305280,United States - Washington - Bellingham city,Bellingham city,80885,36760,28.90,1.82,27.08,2987.0,1357.5
0100000US,,United States,1600000US5322640,5322640,United States - Washington - Everett city,Everett city,103019,44609,48.48,15.03,33.45,3080.0,1333.7
0100000US,,United States,1600000US5323515,5323515,United States - Washington - Federal Way city,Federal Way city,89306,35444,22.46,0.20,22.26,4011.9,1592.2
0100000US,,United States,1600000US5335275,5335275,United States - Washington - Kennewick city,Kennewick city,73917,28507,28.36,1.43,26.93,2744.5,1058.4
0100000US,,United States,1600000US5335415,5335415,United States - Washington - Kent city,Kent city,92411,36424,29.18,0.56,28.63,3228.3,1272.4
0100000US,,United States,1600000US5338038,5338038,United States - Washington - Lakewood city,Lakewood city,58163,26548,18.95,1.78,17.17,3387.4,1546.2
0100000US,,United States,1600000US5343955,5343955,United States - Washington - Marysville city,Marysville city,60020,22363,20.94,0.26,20.68,2902.5,1081.4
0100000US,,United States,1600000US5353545,5353545,United States - Washington - Pasco city,Pasco city,59781,18782,34.07,3.58,30.50,1960.3,615.9
0100000US,,United States,1600000US5357535,5357535,United States - Washington - Redmond city,Redmond city,54144,24177,16.95,0.66,16.28,3325.1,1484.8
0100000US,,United States,1600000US5357745,5357745,United States - Washington - Renton city,Renton city,90927,38930,23.54,0.42,23.12,3932.9,1683.9
0100000US,,United States,1600000US5363000,5363000,United States - Washington - Seattle city,Seattle city,608660,308516,142.65,58.71,83.94,7250.9,3675.3
0100000US,,United States,1600000US5363960,5363960,United States - Washington - Shoreline city,Shoreline city,53007,22787,11.70,0.02,11.67,4540.6,1951.9
0100000US,,United States,1600000US5365922,5365922,United States - Washington - South Hill CDP,South Hill CDP,52431,19081,18.44,0.08,18.36,2855.9,1039.3
0100000US,,United States,1600000US5367000,5367000,United States - Washington - Spokane city,Spokane city,208916,94291,60.02,0.77,59.25,3526.2,1591.5
0100000US,,United States,1600000US5367167,5367167,United States - Washington - Spokane Valley city,Spokane Valley city,89755,38851,38.06,0.29,37.77,2376.4,1028.6
0100000US,,United States,1600000US5370000,5370000,United States - Washington - Tacoma city,Tacoma city,198397,85786,62.34,12.62,49.72,3990.2,1725.4
0100000US,,United States,1600000US5374060,5374060,United States - Washington - Vancouver city,Vancouver city,161791,70005,49.85,3.40,46.46,3482.6,1506.9
0100000US,,United States,1600000US5380010,5380010,United States - Washington - Yakima city,Yakima city,91067,34829,27.69,0.51,27.18,3350.6,1281.4
0100000US,,United States,0400000US54,54,United States - West Virginia,West Virginia,1852994,881917,24230.04,191.83,24038.21,77.1,36.7
0100000US,,United States,1600000US5414600,5414600,United States - West Virginia - Charleston city,Charleston city,51400,26205,32.66,1.14,31.52,1630.7,831.4
0100000US,,United States,0400000US55,55,United States - Wisconsin,Wisconsin,5686986,2624358,65496.38,11338.57,54157.80,105.0,48.5
0100000US,,United States,1600000US5502375,5502375,United States - Wisconsin - Appleton city,Appleton city,72623,30348,24.82,0.49,24.33,2985.4,1247.5
0100000US,,United States,1600000US5522300,5522300,United States - Wisconsin - Eau Claire city,Eau Claire city,65883(r49844),28134,34.15,2.10,32.04,2056.1,878.0
0100000US,,United States,1600000US5531000,5531000,United States - Wisconsin - Green Bay city,Green Bay city,104057,45241,55.95,10.48,45.47,2288.6,995.0
0100000US,,United States,1600000US5537825,5537825,United States - Wisconsin - Janesville city,Janesville city,63575,27996,34.45,0.59,33.86,1877.6,826.8
0100000US,,United States,1600000US5539225,5539225,United States - Wisconsin - Kenosha city,Kenosha city,99218,40643,27.03,0.10,26.93,3684.1,1509.1
0100000US,,United States,1600000US5540775,5540775,United States - Wisconsin - La Crosse city,La Crosse city,51320,22628,22.54,2.02,20.52,2501.4,1102.9
0100000US,,United States,1600000US5548000,5548000,United States - Wisconsin - Madison city,Madison city,233209,108843,94.03,17.24,76.79,3037.0,1417.4
0100000US,,United States,1600000US5553000,5553000,United States - Wisconsin - Milwaukee city,Milwaukee city,594833,255569,96.80,0.68,96.12,6188.3,2658.8
0100000US,,United States,1600000US5560500,5560500,United States - Wisconsin - Oshkosh city,Oshkosh city,66083,28179,26.61,1.02,25.59,2582.3,1101.1
0100000US,,United States,1600000US5566000,5566000,United States - Wisconsin - Racine city,Racine city,78860,33887,18.68,3.20,15.48,5093.8,2188.9
0100000US,,United States,1600000US5584250,5584250,United States - Wisconsin - Waukesha city,Waukesha city,70718,29843,25.06,0.26,24.81,2850.6,1203.0
0100000US,,United States,1600000US5585300,5585300,United States - Wisconsin - West Allis city,West Allis city,60411,29353,11.41,0.02,11.38,5306.3,2578.2
0100000US,,United States,0400000US56,56,United States - Wyoming,Wyoming,563626,261868,97813.01,719.87,97093.14,5.8,2.7
0100000US,,United States,1600000US5613150,5613150,United States - Wyoming - Casper city,Casper city,55316,24536,27.25,0.34,26.90,2056.0,912.0
0100000US,,United States,1600000US5613900,5613900,United States - Wyoming - Cheyenne city,Cheyenne city,59466,27283,24.63,0.11,24.52,2425.1,1112.6
0100000US,,United States,0400000US72,72,United States - Puerto Rico,Puerto Rico,3725789(r49850),1636946(r25701),5324.84,1901.07,3423.78,1088.2,478.1
0100000US,,United States,1600000US7206593,7206593,United States - Puerto Rico - Bayamón zona urbana,Bayamón zona urbana,185996,77646,27.10,0.13,26.97,6896.2,2878.9
0100000US,,United States,1600000US7210334,7210334,United States - Puerto Rico - Caguas zona urbana,Caguas zona urbana,82243,36008,11.01,0.09,10.92,7534.2,3298.7
0100000US,,United States,1600000US7214290,7214290,United States - Puerto Rico - Carolina zona urbana,Carolina zona urbana,157832,72549,24.09,3.44,20.65,7642.2,3512.8
0100000US,,United States,1600000US7232522,7232522,United States - Puerto Rico - Guaynabo zona urbana,Guaynabo zona urbana,75443,32992,12.21,0.17,12.04,6265.3,2739.9
0100000US,,United States,1600000US7252431,7252431,United States - Puerto Rico - Mayagüez zona urbana,Mayagüez zona urbana,70463,34643,23.15,2.20,20.95,3362.8,1653.3
0100000US,,United States,1600000US7263820,7263820,United States - Puerto Rico - Ponce zona urbana,Ponce zona urbana,132502,57856,45.75,15.14,30.61,4329.1,1890.3
0100000US,,United States,1600000US7276770,7276770,United States - Puerto Rico - San Juan zona urbana,San Juan zona urbana,381931,194316,46.42,6.92,39.50,9669.1,4919.4
